"train/epoch","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - _step","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - _step__MIN","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - _step__MAX","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - train/loss","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - train/loss__MIN","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - train/loss__MAX","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - _step","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - _step__MIN","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - _step__MAX","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - train/loss","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - train/loss__MIN","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - train/loss__MAX","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - _step","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - _step__MIN","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - _step__MAX","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - train/loss","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - train/loss__MIN","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - train/loss__MAX","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - _step","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - _step__MIN","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - _step__MAX","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - train/loss","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - train/loss__MIN","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - train/loss__MAX","gpt2-config21-fien-interleaved-0-0507 - _step","gpt2-config21-fien-interleaved-0-0507 - _step__MIN","gpt2-config21-fien-interleaved-0-0507 - _step__MAX","gpt2-config21-fien-interleaved-0-0507 - train/loss","gpt2-config21-fien-interleaved-0-0507 - train/loss__MIN","gpt2-config21-fien-interleaved-0-0507 - train/loss__MAX","gpt2-config21-deen-interleaved-0-0507 - _step","gpt2-config21-deen-interleaved-0-0507 - _step__MIN","gpt2-config21-deen-interleaved-0-0507 - _step__MAX","gpt2-config21-deen-interleaved-0-0507 - train/loss","gpt2-config21-deen-interleaved-0-0507 - train/loss__MIN","gpt2-config21-deen-interleaved-0-0507 - train/loss__MAX","gpt2-config22-fien-interleaved-0-0407 - _step","gpt2-config22-fien-interleaved-0-0407 - _step__MIN","gpt2-config22-fien-interleaved-0-0407 - _step__MAX","gpt2-config22-fien-interleaved-0-0407 - train/loss","gpt2-config22-fien-interleaved-0-0407 - train/loss__MIN","gpt2-config22-fien-interleaved-0-0407 - train/loss__MAX","gpt2-config22-deen-interleaved-0-0407 - _step","gpt2-config22-deen-interleaved-0-0407 - _step__MIN","gpt2-config22-deen-interleaved-0-0407 - _step__MAX","gpt2-config22-deen-interleaved-0-0407 - train/loss","gpt2-config22-deen-interleaved-0-0407 - train/loss__MIN","gpt2-config22-deen-interleaved-0-0407 - train/loss__MAX","gpt2-config23-fien-interleaved-0-0407 - _step","gpt2-config23-fien-interleaved-0-0407 - _step__MIN","gpt2-config23-fien-interleaved-0-0407 - _step__MAX","gpt2-config23-fien-interleaved-0-0407 - train/loss","gpt2-config23-fien-interleaved-0-0407 - train/loss__MIN","gpt2-config23-fien-interleaved-0-0407 - train/loss__MAX","gpt2-config23-deen-interleaved-0-0407 - _step","gpt2-config23-deen-interleaved-0-0407 - _step__MIN","gpt2-config23-deen-interleaved-0-0407 - _step__MAX","gpt2-config23-deen-interleaved-0-0407 - train/loss","gpt2-config23-deen-interleaved-0-0407 - train/loss__MIN","gpt2-config23-deen-interleaved-0-0407 - train/loss__MAX","gpt2-config21-deen-sequential-0-3006-2 - _step","gpt2-config21-deen-sequential-0-3006-2 - _step__MIN","gpt2-config21-deen-sequential-0-3006-2 - _step__MAX","gpt2-config21-deen-sequential-0-3006-2 - train/loss","gpt2-config21-deen-sequential-0-3006-2 - train/loss__MIN","gpt2-config21-deen-sequential-0-3006-2 - train/loss__MAX","gpt2-config21-fien-sequential-0-3006-2 - _step","gpt2-config21-fien-sequential-0-3006-2 - _step__MIN","gpt2-config21-fien-sequential-0-3006-2 - _step__MAX","gpt2-config21-fien-sequential-0-3006-2 - train/loss","gpt2-config21-fien-sequential-0-3006-2 - train/loss__MIN","gpt2-config21-fien-sequential-0-3006-2 - train/loss__MAX","gpt2-config23-deen-sequential-0-3006-2 - _step","gpt2-config23-deen-sequential-0-3006-2 - _step__MIN","gpt2-config23-deen-sequential-0-3006-2 - _step__MAX","gpt2-config23-deen-sequential-0-3006-2 - train/loss","gpt2-config23-deen-sequential-0-3006-2 - train/loss__MIN","gpt2-config23-deen-sequential-0-3006-2 - train/loss__MAX","gpt2-config23-fien-sequential-0-3006-2 - _step","gpt2-config23-fien-sequential-0-3006-2 - _step__MIN","gpt2-config23-fien-sequential-0-3006-2 - _step__MAX","gpt2-config23-fien-sequential-0-3006-2 - train/loss","gpt2-config23-fien-sequential-0-3006-2 - train/loss__MIN","gpt2-config23-fien-sequential-0-3006-2 - train/loss__MAX","gpt2-config22-deen-sequential-0-2806-2 - _step","gpt2-config22-deen-sequential-0-2806-2 - _step__MIN","gpt2-config22-deen-sequential-0-2806-2 - _step__MAX","gpt2-config22-deen-sequential-0-2806-2 - train/loss","gpt2-config22-deen-sequential-0-2806-2 - train/loss__MIN","gpt2-config22-deen-sequential-0-2806-2 - train/loss__MAX","gpt2-config22-fien-sequential-0-2806-2 - _step","gpt2-config22-fien-sequential-0-2806-2 - _step__MIN","gpt2-config22-fien-sequential-0-2806-2 - _step__MAX","gpt2-config22-fien-sequential-0-2806-2 - train/loss","gpt2-config22-fien-sequential-0-2806-2 - train/loss__MIN","gpt2-config22-fien-sequential-0-2806-2 - train/loss__MAX","gpt2-config11-de-sequential-0-2706-1 - _step","gpt2-config11-de-sequential-0-2706-1 - _step__MIN","gpt2-config11-de-sequential-0-2706-1 - _step__MAX","gpt2-config11-de-sequential-0-2706-1 - train/loss","gpt2-config11-de-sequential-0-2706-1 - train/loss__MIN","gpt2-config11-de-sequential-0-2706-1 - train/loss__MAX","gpt2-config13-fi-sequential-0-2706-1 - _step","gpt2-config13-fi-sequential-0-2706-1 - _step__MIN","gpt2-config13-fi-sequential-0-2706-1 - _step__MAX","gpt2-config13-fi-sequential-0-2706-1 - train/loss","gpt2-config13-fi-sequential-0-2706-1 - train/loss__MIN","gpt2-config13-fi-sequential-0-2706-1 - train/loss__MAX","gpt2-config11-fi-sequential-0-2706-1 - _step","gpt2-config11-fi-sequential-0-2706-1 - _step__MIN","gpt2-config11-fi-sequential-0-2706-1 - _step__MAX","gpt2-config11-fi-sequential-0-2706-1 - train/loss","gpt2-config11-fi-sequential-0-2706-1 - train/loss__MIN","gpt2-config11-fi-sequential-0-2706-1 - train/loss__MAX","gpt2-config13-de-sequential-0-2606-1 - _step","gpt2-config13-de-sequential-0-2606-1 - _step__MIN","gpt2-config13-de-sequential-0-2606-1 - _step__MAX","gpt2-config13-de-sequential-0-2606-1 - train/loss","gpt2-config13-de-sequential-0-2606-1 - train/loss__MIN","gpt2-config13-de-sequential-0-2606-1 - train/loss__MAX","gpt2-config12-fi-sequential-0-2606-1 - _step","gpt2-config12-fi-sequential-0-2606-1 - _step__MIN","gpt2-config12-fi-sequential-0-2606-1 - _step__MAX","gpt2-config12-fi-sequential-0-2606-1 - train/loss","gpt2-config12-fi-sequential-0-2606-1 - train/loss__MIN","gpt2-config12-fi-sequential-0-2606-1 - train/loss__MAX","gpt2-config12-de-sequential-0-2606-1 - _step","gpt2-config12-de-sequential-0-2606-1 - _step__MIN","gpt2-config12-de-sequential-0-2606-1 - _step__MAX","gpt2-config12-de-sequential-0-2606-1 - train/loss","gpt2-config12-de-sequential-0-2606-1 - train/loss__MIN","gpt2-config12-de-sequential-0-2606-1 - train/loss__MAX","gpt2-config11-en-sequential-0-2306-1 - _step","gpt2-config11-en-sequential-0-2306-1 - _step__MIN","gpt2-config11-en-sequential-0-2306-1 - _step__MAX","gpt2-config11-en-sequential-0-2306-1 - train/loss","gpt2-config11-en-sequential-0-2306-1 - train/loss__MIN","gpt2-config11-en-sequential-0-2306-1 - train/loss__MAX"
"10.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254","254","254","3.1283","3.1283","3.1283","499","499","499","3.112","3.112","3.112","","","","","","","254","254","254","3.1242","3.1242","3.1242","","","","","","","","","","","",""
"10.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","503","503","503","2.951","2.951","2.951","","","","","","","","","","","","","256","256","256","2.9812","2.9812","2.9812","","","","","","","256","256","256","2.9794","2.9794","2.9794","484","484","484","2.9423","2.9423","2.9423"
"10.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500","500","500","3.11","3.11","3.11","","","","","","","","","","","","","","","","","","","","","","","",""
"10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","504","504","504","2.9528","2.9528","2.9528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","485","485","485","2.9491","2.9491","2.9491"
"10.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255","255","255","3.1281","3.1281","3.1281","501","501","501","3.1139","3.1139","3.1139","","","","","","","255","255","255","3.1245","3.1245","3.1245","","","","","","","","","","","",""
"10.82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505","505","505","2.9472","2.9472","2.9472","","","","","","","","","","","","","257","257","257","2.9795","2.9795","2.9795","","","","","","","257","257","257","2.9782","2.9782","2.9782","486","486","486","2.9394","2.9394","2.9394"
"10.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","502","502","502","3.1136","3.1136","3.1136","","","","","","","","","","","","","","","","","","","","","","","",""
"10.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","506","506","506","2.9523","2.9523","2.9523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256","256","256","3.1297","3.1297","3.1297","503","503","503","3.1135","3.1135","3.1135","","","","","","","256","256","256","3.1256","3.1256","3.1256","","","","","","","487","487","487","2.9485","2.9485","2.9485"
"10.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","507","507","507","2.9509","2.9509","2.9509","","","","","","","","","","","","","258","258","258","2.9812","2.9812","2.9812","","","","","","","258","258","258","2.9796","2.9796","2.9796","","","","","",""
"10.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488","488","488","2.9494","2.9494","2.9494"
"10.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508","508","508","2.9518","2.9518","2.9518","","","","","","","504","504","504","3.1177","3.1177","3.1177","","","","","","","","","","","","","","","","","","","","","","","",""
"10.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","489","489","489","2.9432","2.9432","2.9432"
"10.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","3.1322","3.1322","3.1322","505","505","505","3.115","3.115","3.115","","","","","","","257","257","257","3.1284","3.1284","3.1284","","","","","","","","","","","",""
"10.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","509","509","509","2.9513","2.9513","2.9513","","","","","","","","","","","","","259","259","259","2.9811","2.9811","2.9811","","","","","","","259","259","259","2.9796","2.9796","2.9796","490","490","490","2.9484","2.9484","2.9484"
"10.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","506","506","506","3.1141","3.1141","3.1141","","","","","","","","","","","","","","","","","","","","","","","",""
"10.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","510","510","510","2.9522","2.9522","2.9522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258","258","258","3.1271","3.1271","3.1271","507","507","507","3.1089","3.1089","3.1089","","","","","","","258","258","258","3.1235","3.1235","3.1235","","","","","","","491","491","491","2.946","2.946","2.946"
"10.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","511","511","511","2.9538","2.9538","2.9538","","","","","","","","","","","","","260","260","260","2.982","2.982","2.982","","","","","","","260","260","260","2.9809","2.9809","2.9809","","","","","",""
"10.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508","508","508","3.111","3.111","3.111","","","","","","","","","","","","","","","","","","","492","492","492","2.9457","2.9457","2.9457"
"10.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","512","512","2.9544","2.9544","2.9544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","493","493","493","2.9485","2.9485","2.9485"
"10.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","513","513","513","2.9499","2.9499","2.9499","259","259","259","3.126","3.126","3.126","509","509","509","3.1098","3.1098","3.1098","261","261","261","2.9809","2.9809","2.9809","259","259","259","3.1228","3.1228","3.1228","261","261","261","2.98","2.98","2.98","","","","","",""
"11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","495","495","495","2.9481","2.9481","2.9481"
"11.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","511","511","511","3.1059","3.1059","3.1059","","","","","","","","","","","","","","","","","","","","","","","",""
"11.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515","515","515","2.9431","2.9431","2.9431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261","261","261","3.1129","3.1129","3.1129","512","512","512","3.0941","3.0941","3.0941","","","","","","","261","261","261","3.1118","3.1118","3.1118","","","","","","","496","496","496","2.9234","2.9234","2.9234"
"11.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","516","516","516","2.9277","2.9277","2.9277","","","","","","","","","","","","","263","263","263","2.9609","2.9609","2.9609","","","","","","","263","263","263","2.9627","2.9627","2.9627","","","","","",""
"11.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","513","513","513","3.0939","3.0939","3.0939","","","","","","","","","","","","","","","","","","","497","497","497","2.9196","2.9196","2.9196"
"11.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","517","517","517","2.9353","2.9353","2.9353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","262","262","262","3.1031","3.1031","3.1031","514","514","514","3.0891","3.0891","3.0891","","","","","","","262","262","262","3.103","3.103","3.103","","","","","","","498","498","498","2.9189","2.9189","2.9189"
"11.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","518","518","518","2.9354","2.9354","2.9354","","","","","","","","","","","","","264","264","264","2.9609","2.9609","2.9609","","","","","","","264","264","264","2.9629","2.9629","2.9629","","","","","",""
"11.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","499","499","499","2.9214","2.9214","2.9214"
"11.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","519","519","519","2.9352","2.9352","2.9352","","","","","","","515","515","515","3.0979","3.0979","3.0979","","","","","","","","","","","","","","","","","","","","","","","",""
"11.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","520","520","520","2.9353","2.9353","2.9353","263","263","263","3.1069","3.1069","3.1069","516","516","516","3.0917","3.0917","3.0917","265","265","265","2.9608","2.9608","2.9608","263","263","263","3.1063","3.1063","3.1063","265","265","265","2.9626","2.9626","2.9626","500","500","500","2.9253","2.9253","2.9253"
"11.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","517","517","517","3.0976","3.0976","3.0976","","","","","","","","","","","","","","","","","","","501","501","501","2.9139","2.9139","2.9139"
"11.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","521","521","521","2.9361","2.9361","2.9361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264","264","264","3.1079","3.1079","3.1079","518","518","518","3.0943","3.0943","3.0943","","","","","","","264","264","264","3.1074","3.1074","3.1074","","","","","","","502","502","502","2.9237","2.9237","2.9237"
"11.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","522","522","522","2.9367","2.9367","2.9367","","","","","","","","","","","","","266","266","266","2.9617","2.9617","2.9617","","","","","","","266","266","266","2.9635","2.9635","2.9635","","","","","",""
"11.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","519","519","519","3.0947","3.0947","3.0947","","","","","","","","","","","","","","","","","","","","","","","",""
"11.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","523","523","523","2.9365","2.9365","2.9365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","503","503","503","2.9302","2.9302","2.9302"
"11.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","524","524","524","2.9351","2.9351","2.9351","265","265","265","3.1051","3.1051","3.1051","520","520","520","3.092","3.092","3.092","267","267","267","2.9607","2.9607","2.9607","265","265","265","3.1048","3.1048","3.1048","267","267","267","2.9628","2.9628","2.9628","504","504","504","2.92","2.92","2.92"
"11.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","525","525","525","2.9321","2.9321","2.9321","","","","","","","521","521","521","3.0928","3.0928","3.0928","","","","","","","","","","","","","","","","","","","505","505","505","2.9239","2.9239","2.9239"
"11.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","266","266","266","3.1067","3.1067","3.1067","522","522","522","3.098","3.098","3.098","","","","","","","266","266","266","3.1066","3.1066","3.1066","","","","","","","506","506","506","2.929","2.929","2.929"
"11.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","526","526","526","2.9303","2.9303","2.9303","","","","","","","","","","","","","268","268","268","2.9558","2.9558","2.9558","","","","","","","268","268","268","2.9582","2.9582","2.9582","","","","","",""
"11.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","523","523","523","3.0891","3.0891","3.0891","","","","","","","","","","","","","","","","","","","","","","","",""
"11.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","527","527","527","2.9387","2.9387","2.9387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","507","507","507","2.9255","2.9255","2.9255"
"11.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","267","267","267","3.1025","3.1025","3.1025","524","524","524","3.0931","3.0931","3.0931","","","","","","","267","267","267","3.1022","3.1022","3.1022","","","","","","","","","","","",""
"11.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","528","528","528","2.9369","2.9369","2.9369","","","","","","","","","","","","","269","269","269","2.9626","2.9626","2.9626","","","","","","","269","269","269","2.9649","2.9649","2.9649","508","508","508","2.9307","2.9307","2.9307"
"11.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529","529","529","2.9352","2.9352","2.9352","","","","","","","525","525","525","3.0935","3.0935","3.0935","","","","","","","","","","","","","","","","","","","509","509","509","2.9306","2.9306","2.9306"
"11.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","530","530","530","2.9361","2.9361","2.9361","268","268","268","3.106","3.106","3.106","526","526","526","3.0966","3.0966","3.0966","270","270","270","2.9602","2.9602","2.9602","268","268","268","3.1061","3.1061","3.1061","270","270","270","2.9623","2.9623","2.9623","510","510","510","2.9259","2.9259","2.9259"
"11.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","531","531","531","2.9377","2.9377","2.9377","","","","","","","527","527","527","3.095","3.095","3.095","","","","","","","","","","","","","","","","","","","","","","","",""
"11.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","511","511","511","2.9281","2.9281","2.9281"
